"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,37.25,3.8,0.2456279,777.8217,0,0,0,97,1,0
1,1,41.58333,2.9,0.08686655,209.8442,0,0,0,276,1,6
1,0,30.08333,2.4,0.06928459,12.08333,1,0,4,96,1,2
1,0,31.75,1.8,0.0006666667,373.4167,0,0,2,54,0,1
1,0,36,3.1,0.121849,304.6225,1,0,1,180,1,5
1,0,39.75,1.6,0.0714951,145.7192,1,0,3,192,1,3
1,4,37.25,3.5,0.0003428572,319.43,1,0,2,84,1,0
1,0,32.33333,6.3,0.00244898,465.9383,0,1,2,100,1,0
1,0,48.66667,6,0.04509,885.0858,0,0,3,114,1,19
1,0,41.5,3.8,0.07879038,263.3275,0,0,1,67,0,4
1,0,29.58333,2.1,0.01527,242.195,0,0,1,18,1,7
1,1,35.33333,1.908,0.02855478,42.615,0,0,2,120,1,2
1,0,23.16667,2.5,0.229822,478.7125,1,0,0,42,0,4
0,0,24.83333,2.48,0.0006666667,271.4675,0,1,0,18,1,0
0,0,0.75,3,0.03320618,0,0,0,0,72,0,9
1,0,39.5,3,0.016231,40.3275,0,0,3,17,1,7
1,0,47.33333,10.4,0.2395941,509.0542,0,0,2,90,1,3
1,0,23.16667,3.7,0.1696903,183.8983,0,1,1,186,1,14
1,0,26.41667,3.9,0.07505192,46.52333,0,0,0,60,1,6
1,0,31.33333,1.62,0.05915846,256.1867,0,0,0,32,0,0
1,0,38.91667,3,0.06282978,470.9733,1,0,1,147,1,6
1,0,35.25,6,0.4582348,114.6017,0,0,0,10,1,0
0,3,23.16667,7.5,0.0007401468,128.4267,1,0,4,144,1,4
0,0,44.5,2.55,0.0004705882,1949.862,0,0,2,20,0,7
1,0,20.16667,6.2,0.1538495,31,1,0,2,132,1,6
1,0,29.08333,3,0.016826,41.48167,0,0,2,18,1,3
1,0,27.58333,2.6,0.03666654,169.8767,0,0,0,4,1,5
1,3,54.75,5.48,0.1342037,612.8633,1,0,0,28,1,4
1,0,40.33333,8.2,0.1535069,703.4067,1,0,1,172,1,13
1,1,32.83333,2.5,0.1573136,327.7367,0,0,0,147,1,0
1,0,28.5,3,0.04856136,177.6158,1,0,0,230,1,0
1,0,51.75,3.8,0.01511711,365.9058,1,0,0,6,1,0
1,0,56.75,6.2,0.006145161,41.33333,1,1,2,132,1,14
1,1,28.16667,7,0.051839,301.2525,0,0,1,61,1,8
0,3,31,4.1,0.0003692308,286.57,1,0,3,121,1,15
0,2,26.5,3,4e-04,0,0,0,0,65,1,11
0,0,40.75,2.5,0.06458829,0,0,1,3,18,0,0
0,7,33,7.5,0.00016,0,0,0,0,24,1,31
1,0,31.25,5,0.05987158,309.91,1,0,2,23,1,6
1,0,25.91667,3.7,0.00032,260.1208,1,0,0,236,1,6
1,0,33.16667,2.2,0.1436397,20.33333,1,0,0,77,1,0
1,1,34.83333,2.85,0.2375431,1088.739,1,0,4,12,0,0
1,0,28.33333,3.65,0.006082192,118.7217,0,0,2,20,1,4
1,0,21.91667,1.566,0.06498916,122.1917,1,0,0,18,1,0
1,0,24.25,1.8,0.1336028,84.275,0,0,0,151,1,5
1,0,39.41667,1.92,0.2004224,438.3667,1,0,2,64,1,9
1,0,25.41667,1.5,0.1426413,285.2825,1,1,4,96,0,8
1,0,45.83333,2.19,0.06486379,621.66,0,0,1,16,1,2
1,0,22.16667,5.5,0.0708629,163.4175,1,0,3,23,1,0
1,0,31.91667,6.9,0.04042523,148.0592,1,0,3,160,1,8
1,0,33.25,3,0.3761903,182.0958,1,0,2,540,1,4
1,1,36.33333,2.95,0.1325831,37.015,0,0,0,36,1,5
1,0,26.66667,1.6,0.06251058,30.54833,1,0,1,24,1,9
1,3,45.66667,2,0.115791,192.8183,0,0,0,8,0,8
1,0,34.25,2.8542,0.1362319,324.0275,0,1,1,42,1,3
1,0,26.66667,2.8,0.05026682,8.333333,0,0,0,12,1,3
1,0,29.41667,4.2,0.08789534,0,0,0,0,24,1,0
1,0,46.91667,3.4,0.0007058823,87.63667,0,0,0,42,1,10
1,0,57.33333,1.65,0.009515151,12.25,0,0,0,24,1,19
1,0,52.16667,2.66,0.04462218,240.2775,1,0,3,180,1,9
1,0,37.16667,2,0.02481051,43.20667,1,0,1,136,0,1
1,0,39.41667,4.5,0.04665384,523.125,1,0,0,25,1,3
0,1,41.66667,2.5,0.00015,0,1,0,0,60,0,7
0,2,21.5,3,4e-04,0,1,0,2,91,1,1
1,0,38.08333,4,0.1386009,265.6517,1,0,0,16,1,8
1,0,57.08333,6.7,0.07986075,445.8058,1,0,0,138,1,0
1,0,29.33333,2.5,0.06387195,103.9167,0,0,0,70,1,9
1,0,19.83333,3,0.002961538,0,0,0,0,84,1,21
1,0,25.25,2.4,0.02494458,49.55583,0,0,0,4,1,6
1,0,27.25,3.18,0.09087579,170.4625,0,0,2,12,0,0
1,0,27.5,3.2,0.04665384,82.3425,1,0,0,23,1,9
1,0,26,1.672,0.04344189,131.5242,0,0,1,6,1,0
1,0,36.83333,2.4,0.1568097,383.5667,0,0,0,12,1,0
0,1,32.25,2.7268,0.0005333333,0,0,0,1,18,1,0
0,6,37.41667,3.9495,0.0001714286,0,1,0,6,120,1,10
1,0,30.25,3,0.01464867,300.4608,0,0,1,38,0,2
1,0,25.91667,2.65,0.07259849,215.7392,0,0,0,150,1,18
1,5,40,2.236,0.0005366727,47.08167,0,0,0,232,1,11
1,0,38.25,4.7,0.06314021,121.2208,1,0,1,84,1,10
1,0,24.41667,2.8,0.00768908,33.57083,0,0,0,28,1,22
1,0,22.08333,2.55,0.07067624,91.7325,0,0,0,18,1,1
1,1,43.58333,2.77,0.138147,193.3225,1,0,0,44,1,14
1,0,22.33333,2.8,0.02505766,191.8358,0,0,2,7,1,16
1,0,18.75,1.968,0.2582515,103.9167,0,1,0,64,0,12
1,1,21.16667,3.5,0.1925344,146.4275,0,0,0,17,1,8
0,1,29.16667,1.7,0.0001276596,0,1,0,1,94,1,0
1,0,35.5,1.7,0.006725882,58.60833,0,0,0,146,1,2
0,0,24.16667,1.5,0.0229845,0,0,0,0,4,1,11
1,0,24.83333,2.95,0.04856136,387.1742,0,0,1,230,1,19
1,1,23.83333,1.68,0.138147,136.0408,1,0,0,25,1,9
1,0,39.91667,2.2,0.000244898,97.42416,1,0,0,6,1,1
1,0,31.75,4.386,0.01070092,97.42416,1,0,0,12,1,0
1,0,37.41667,2.5,0.0298332,229.4933,0,0,2,120,0,4
1,0,47.58333,7.35,0.07122857,116.315,0,0,0,47,0,9
1,0,23.66667,2.3,0.01710906,14.33167,0,0,2,14,1,0
1,0,28.33333,6.2,0.00768908,355.9683,1,0,0,18,1,22
1,3,45.75,3.4,0.2386927,650.4375,0,0,0,28,1,10
1,2,49.16667,2.8055,0.0004277313,442.4458,0,0,4,4,1,0
1,1,50.91667,6,0.1770172,310.8417,1,0,0,36,1,1
0,0,23.58333,2.65,0.0004948454,0,0,0,2,12,1,0
0,1,29,2.7,0.00297809,3.75,0,1,1,347,0,5
1,0,45.25,3.1,0.1384322,426.8325,0,0,0,24,1,2
1,0,31.66667,2,0.01378125,36.25,0,0,1,12,1,1
1,0,31.83333,3.1,0.1304742,64.56,0,0,1,52,1,3
0,0,37.58333,3.75,0.0001333333,0,0,0,0,288,1,3
1,3,32.91667,5.5,0.2204731,1010.502,0,1,0,216,1,11
1,0,33.5,3.5,0.094966,276.9842,1,0,0,30,1,13
1,1,41.83333,5,0.227364,568.2433,1,0,0,84,1,7
0,0,25.5,1.7,0.0004026846,0,0,0,0,66,1,3
1,0,39.41667,1.92,0.03296432,438.3667,0,0,2,64,1,9
1,0,34.58333,7,0.0004615385,0,0,1,0,228,1,3
1,10,30.41667,1.5,0.3747426,78.885,0,0,1,24,1,5
1,0,34.75,2.3,0.2000322,383.3117,0,0,1,51,1,25
1,0,35.83333,2.4,0.071715,143.3467,0,0,0,27,0,4
1,0,23.83333,3.3,0.1386009,67.0975,0,0,1,14,1,3
0,0,22.66667,2.28,8e-04,0,0,0,3,14,1,4
1,0,42.08333,2.68,0.1430284,282.7258,0,0,1,84,1,1
1,0,30.16667,2.8,0.1643857,383.5667,0,0,0,12,1,6
1,0,27.08333,2.5224,0.06705059,546.5033,0,0,2,100,1,4
1,0,27.16667,2.6611,0.007309545,114.6017,1,0,0,60,0,2
1,0,32.41667,3.2,0.03474402,134.9183,1,0,1,30,1,6
1,3,32.75,6.5,0.003456757,9.741667,0,0,3,86,1,8
1,0,24.83333,1.51,0.205298,258.1667,0,0,1,30,1,2
0,2,26.75,2.35,0.1181043,0,0,0,0,159,1,4
0,0,30.83333,1.82,0.001998425,0,0,0,0,90,1,14
1,0,48.33333,5.5,0.07068036,323.9517,0,1,0,7,1,12
0,12,41.41667,3.2,0.0004615385,0,0,0,0,228,1,2
0,0,21.41667,2.15,0.0001846154,0,0,0,0,30,1,0
1,0,36.66667,3.8,0.005848564,112.9942,1,0,1,38,0,1
1,0,23,2,0.026928,0,0,0,1,38,1,0
1,2,26.58333,2.45,0.1217171,26.99667,0,0,0,60,1,7
1,0,23.75,2.8,0.1096431,319.7925,0,0,2,121,0,8
1,0,51.58333,2.8,0.2975549,758.9391,1,0,1,120,1,21
1,1,37.16667,3.84,0.2490915,412.9933,0,0,0,10,1,8
1,0,27.5,2,6e-04,191.8358,0,0,0,48,1,0
1,0,21,9.9999,0.06579486,548.035,1,1,0,28,1,5
0,0,20,2.6,0.0004615385,0,0,0,0,86,1,5
1,0,23.25,1.944,0.1166047,186.3533,0,0,0,54,1,8
1,0,45.08333,4.6,0.08389854,298.0233,0,0,3,72,1,15
1,1,26.5,5.5,0.07068036,323.9517,0,0,2,60,1,4
1,0,29.75,3,0.06942033,41.81667,0,0,0,18,1,1
1,0,25.25,3.328,0.02882272,98.46416,0,0,1,7,1,0
1,0,54.41667,2.4752,0.06724951,138.5467,0,0,2,222,0,0
1,0,22.75,2.7,0.1578128,387.1742,1,0,0,12,1,19
1,0,33,1.77,0.03396795,442.4458,0,0,0,216,1,1
1,1,29.83333,2.45,0.1085196,6.416667,0,0,0,84,1,13
1,1,20.25,1.85,0.3426108,527.9417,1,0,0,74,1,2
0,0,23.25,1.434,0.05652018,0,0,0,0,12,1,1
0,0,22.5,2.5,0.08383188,0,0,0,3,38,0,0
1,3,32.83333,3.5091,0.1596184,466.3475,0,0,0,74,1,9
1,0,41,3.2875,0.03242008,88.8175,0,0,1,12,1,12
1,0,28.5,4.232,0.1966153,437.1342,0,0,0,30,1,5
1,0,38.5,1.85,0.0006486487,7.083333,0,0,2,18,1,2
1,0,46.33333,4.2,0.06259273,30.44583,0,0,1,28,1,27
1,0,41.83333,2.25,0.0003428572,20.08333,0,0,0,12,1,4
1,0,23.75,5,0.1619782,156.9,0,0,0,3,1,0
1,0,21,2.48,0.1313552,683.9883,1,0,0,98,1,2
1,0,30.66667,1.7,0.03251895,33.5075,0,0,1,26,1,8
1,0,31.5,5.5,0.0251939,123.8917,0,0,1,18,1,3
1,0,40.58333,2.5685,0.02655333,32.775,0,0,0,54,1,3
0,3,59,3.5,0.0002352941,0,1,0,0,63,0,5
1,0,34,2.5,0.0726416,151.3367,1,0,0,4,1,10
0,0,30.83333,3.3026,0.001998425,0,0,0,1,90,1,4
1,0,24.33333,7.8,0.106824,88.5925,0,0,0,14,1,0
1,0,27.83333,10,0.03704,100.1433,1,0,1,35,1,5
1,0,25.5,2.9,0.03544926,193.2933,0,0,0,3,1,0
0,0,21.16667,2.95,0.0004067797,0,0,0,0,2,1,5
0,0,25.33333,2.56,0.1502422,0,0,0,0,93,0,0
1,0,28.5,3.4,0.07067624,59.85417,0,0,0,18,1,1
1,4,22,2.1,0.06123966,449.0392,1,0,0,209,1,16
1,1,27.58333,4.2,0.1177562,310.8417,0,0,2,24,1,13
0,0,22,2.1,0.0005714286,0,0,0,4,0,1,10
1,0,24.83333,2.47,0.1720774,387.1742,0,0,1,18,1,4
0,0,53.33333,2.6,0.115791,0,0,0,2,60,1,6
1,0,55.08333,6.7,0.07986075,445.8058,1,0,1,84,1,4
1,0,24,2.1,0.0698588,180.1775,0,0,0,12,1,4
0,11,30.33333,1.95,0.0003333333,0,0,0,0,108,1,10
0,4,34.16667,2.1,0.0003333796,0,0,0,4,209,1,0
1,0,31.16667,3.5,0.1656494,0,0,0,4,14,0,3
1,0,31.58333,2.6,0.2136177,149.545,0,0,0,51,1,1
1,1,32.33333,1.99,0.08980467,343.6542,0,0,0,14,1,19
1,11,62,1.638,0.0006666667,0,0,0,0,24,1,1
0,1,32.33333,3.5,2e-04,142.8775,0,0,0,234,0,4
1,0,25.41667,2.1,0.2731216,432.3592,1,0,0,44,1,6
0,0,53.33333,5,0.1209914,0,1,1,0,38,0,19
1,2,40.16667,2.9,0.0004137931,42.63083,0,0,0,6,1,0
1,0,37.66667,4.52,0.03326991,124.9833,1,0,3,120,1,9
1,0,24.5,2.5,0.2339912,282.7258,0,1,1,3,1,1
1,11,37.16667,3.6,0.05220054,0,0,0,0,40,0,3
1,0,40.16667,2.9,0.0004137931,42.63083,0,0,0,6,1,0
0,0,28.33333,6.9,0.00048,0,0,0,0,82,1,0
0,0,28.41667,2,6e-04,145.3792,0,0,0,13,0,1
1,0,24.66667,4,0.02107955,238.3275,0,0,0,4,1,3
1,1,23.25,2.5,0.3536299,553.1067,0,0,1,24,1,3
1,0,21.25,5.2,0.05915846,59.08916,0,0,0,15,0,1
1,0,35.5,1.7123,0.1136103,0,0,0,1,10,1,21
1,1,25.75,4,0.071715,89.82667,0,0,0,60,1,18
1,0,25.25,3.96,0.02055556,36.33333,1,0,2,120,0,15
1,1,38.25,3.3,0.04545781,108.9767,1,0,1,58,0,14
1,0,37.66667,7,0.0002926829,64.56,1,0,3,22,1,5
0,0,25.25,2.1,0.1102229,0,0,0,0,4,1,0
1,0,38.25,4.8,0.0801425,131.7658,1,1,0,42,1,0
1,1,33.75,3.5,0.06996286,203.8917,0,0,0,60,1,11
0,0,21.41667,1.75,0.0005797101,0,1,0,0,131,1,0
1,0,37.66667,2.385,0.1672143,390.1667,1,0,0,10,1,13
1,0,57.08333,5,0.2731216,0,0,1,0,19,1,7
1,0,27.16667,2.3558,0.1483196,270.3683,0,0,1,15,1,7
1,1,48.25,2,6e-04,175.1367,1,0,1,120,1,15
1,0,48.75,5.5,0.0004444444,324.705,1,1,0,120,1,7
1,0,28.91667,2,0.1571033,293.0658,0,0,0,62,0,0
1,6,62.91667,2.55,0.05783512,179.7708,0,0,2,20,0,7
1,0,32.83333,2,0.07619161,156.0892,0,0,2,8,1,2
1,0,44.33333,1.5,0.01639512,57.91583,1,0,0,156,1,6
1,0,38.16667,5.5,0.03875531,205.5133,0,0,2,6,1,14
0,0,37.33333,5.92,4e-04,0,1,0,2,12,1,3
1,1,44.25,1.99,0.06038794,310.7358,0,1,6,37,1,13
0,12,30.41667,2.82,0.0004615385,97.94,0,0,0,2,1,1
1,0,21.08333,2.2,0.3152637,577.9833,1,0,0,143,1,6
1,0,47.5,2.6611,0.06493969,220.7925,1,0,2,269,1,9
1,3,26.83333,7.5,0.007586207,14,0,0,0,30,1,7
1,0,20.83333,4,0.2564355,356.7817,1,0,2,4,1,17
1,0,31.58333,3.65,0.1113085,1637.527,1,0,1,12,1,6
1,0,25.33333,2,0.006652,436.2592,1,0,4,114,1,19
0,0,19.58333,2.1,0.0005714286,0,0,0,0,124,1,2
1,0,22.83333,2,0.01804822,171.8608,0,0,1,25,1,9
1,0,27.58333,2.51,0.0005128205,94.26833,0,0,0,12,1,6
1,0,44.66667,2.4,0.01013447,0,1,0,2,36,1,11
1,0,21.91667,3.5,0.06020943,0,0,0,1,24,1,12
1,0,22.83333,1.99,0.04541571,132.1292,0,0,0,8,1,3
1,0,30,3.9,0.09410384,305.8375,1,0,3,27,1,14
1,0,18.5,1.908,0.02690671,42.615,1,0,0,120,0,5
1,0,49.16667,5.5689,0.04341593,201.4825,1,0,1,30,1,11
1,0,47.75,1.5,8e-04,0,1,0,0,1,1,12
0,0,44.91667,9.9999,0.0004277313,0,1,0,5,218,0,0
1,0,57.58333,8.1,0.0004444444,747.67,1,0,0,121,1,15
1,0,21.08333,2.8,0.3152637,146.8625,0,0,0,22,1,6
1,0,26.41667,4.38,0.03736278,136.1242,1,0,5,42,1,6
1,0,26.41667,2.4852,0.03736278,136.1242,1,0,5,24,1,6
1,1,19.16667,1.9,0.09274364,510.09,0,0,0,24,0,1
1,1,29,2.7,0.01856679,42.31083,1,0,3,76,1,1
1,1,41.41667,2.5,0.003222222,159.1958,0,1,2,252,1,8
1,0,24.91667,3.4,0.1063297,7.083333,0,0,4,18,1,7
1,0,45.66667,5.8,0.03306483,159.73,1,0,2,118,1,8
1,0,55.16667,3.5,0.0598016,0,1,0,1,14,1,0
1,0,30,5.6,0.0934841,1028.961,1,0,0,6,0,2
1,0,80.16666,1.5,0.09312976,246.5708,0,0,0,24,1,0
0,0,35.58333,2,0.0006857143,0,0,0,0,108,1,4
0,5,46.33333,3.05,0.0002727273,0,1,0,1,84,0,13
1,0,30.33333,2.5,0.01847894,73.7975,1,1,3,30,1,2
1,0,36.66667,3.3,0.0003108808,111.6175,1,0,1,36,1,3
1,0,44,1.8,0.07990742,386.0525,1,0,0,6,1,5
0,1,43.16667,5.32,0.0002255639,0,0,0,5,110,0,7
0,0,25,2.9,0.0315875,0,0,0,0,192,1,0
1,0,52.16667,3.7,0.0204978,260.1208,1,0,2,236,1,6
1,0,51.66667,3.06,0.0193976,434.8775,1,0,0,3,1,0
1,0,37.66667,2.308,0.2200399,64.56,1,0,3,96,1,5
1,0,25.66667,2.86,0.02147727,480.3233,1,0,0,26,1,1
1,0,43.66667,3,0.02302267,57.30667,1,0,0,3,1,5
1,0,46.33333,3.7,0.1178903,30.44583,1,0,1,12,1,27
1,0,28.08333,5.4,0.05412025,46.14167,1,0,0,108,1,13
1,2,25.33333,2.52,0.03501987,569.5458,1,0,0,138,1,0
1,0,23.08333,3,0.160214,46.52333,1,0,0,60,1,0
0,1,19.5,2,6e-04,0,0,0,0,52,0,0
1,0,27.41667,3.6,0.0003333333,300.9942,0,0,1,18,1,3
1,0,39.91667,3.6,0.04339778,130.0267,1,0,0,240,1,10
1,0,24.58333,3.224,0.06297679,146.8625,1,0,5,168,0,9
1,0,21.91667,2.7,0.07491956,143.4292,1,0,0,252,1,10
0,0,34.75,2.67,0.0005216484,0,1,0,0,46,1,13
1,0,30.08333,3.5,0.1119657,326.5667,1,0,2,48,0,9
1,0,25.41667,1.56,0.1660628,215.8817,0,0,0,288,1,0
1,0,32.66667,3.7,0.004068919,11.7125,1,0,2,30,1,14
1,0,31.08333,2.5,0.02411576,43.43667,0,0,3,188,1,19
1,0,42.66667,2.9,0.1540159,67.53584,1,0,3,24,1,8
1,2,46,2.64,0.1758282,494.4875,0,0,1,14,1,1
0,0,39.91667,3.6,0.0003333333,0,0,0,2,12,0,5
1,0,21.91667,2.59,0.06498916,67.53584,1,1,3,6,1,5
1,2,32,2.5,0.07229714,0,1,0,1,90,0,13
1,0,52.66667,2.8,0.06339286,147.3333,1,0,1,220,1,8
1,0,29.83333,7.24,0.03904502,264.9658,1,0,1,51,1,11
1,0,45.75,4.4,0.005216942,17.08333,0,0,3,12,1,18
1,0,30.08333,2.7,0.1816442,469.2475,0,0,2,40,1,15
1,0,23.41667,1.86,0.2670521,413.5975,0,0,2,36,1,4
1,1,22.25,3,0.2532993,590.9484,1,0,1,6,1,10
0,0,37.16667,1.8339,0.0006543432,129.3733,0,0,2,52,1,10
1,0,22,3.2905,0.03882722,48.08333,1,1,4,21,1,8
1,0,27.91667,2.7,0.02146354,123.2225,1,0,0,24,1,0
1,0,28.33333,3.9,0.04364769,158.6017,0,0,0,49,0,17
0,5,21.66667,1.56,0.0006666667,0,0,0,0,12,1,7
1,0,31.33333,3.2,0.04113469,109.6092,0,0,2,17,1,0
1,0,32.66667,4.56,0.5383649,131.8783,0,0,0,32,1,7
1,0,51.83333,3.5,0.070965,114.5575,0,0,4,57,1,9
1,0,40.66667,2.56,0.1502422,320.5167,0,0,0,144,1,10
1,0,27.16667,2.2224,0.006554524,22.3575,1,0,1,24,1,7
0,10,43.25,5,0.00024,0,1,1,4,4,1,2
1,0,24.75,2,0.1966153,113.6308,1,0,2,24,0,10
1,0,26.5,2.3779,0.0005333333,9.166667,1,0,0,7,1,9
1,0,61.16667,5,0.0457034,216.165,1,0,0,6,0,0
0,0,44.08333,1.5,8e-04,0,1,0,2,120,1,12
1,0,61.08333,9.9999,0.04957879,832.2433,1,0,0,120,1,3
1,0,40.66667,2.75,0.1835625,420.5808,0,0,2,6,1,14
1,0,20.83333,2.5,0.05416889,203.1333,0,0,0,14,1,0
1,1,45.91667,4,0.02984697,65.24667,1,0,2,12,1,19
0,0,26.83333,2.1,0.0005714286,0,0,0,1,30,1,18
1,0,38.83333,2.55,0.02411576,0,0,0,3,36,1,0
1,0,30.66667,2.5,0.0611788,127.3725,1,0,0,24,1,3
1,0,21.5,2,0.03650327,166.9017,0,0,0,9,1,3
1,0,39.41667,3,0.126377,315.9425,1,0,6,18,1,16
0,0,28.16667,2.6,0.0006666667,0,0,0,2,51,1,9
1,0,35.83333,2.4,0.01516022,46.60583,0,0,1,25,1,11
1,0,36,4,0.0920405,306.4683,1,0,0,12,1,11
1,0,26.08333,6.2,0.05652018,31,1,0,0,144,1,7
1,0,22.58333,2.2,0.07661773,140.2992,0,0,0,9,1,2
1,0,28.5,3.7,0.073052,121.3367,1,0,1,8,1,5
1,3,20.5,5.8,3e-04,175.6442,1,0,0,28,1,12
1,1,46.41667,3.5,0.1096431,319.7925,1,0,1,121,0,5
1,0,45.91667,3.264,0.02482904,67.20167,0,0,0,16,1,16
1,0,24,2.1,0.04111704,92.26334,0,0,0,24,1,0
1,0,22.91667,2.5,0.002403846,498.9267,0,0,0,7,1,9
1,1,35.58333,4,0.05220054,160.4517,1,0,0,15,0,4
1,0,34.33333,4.5,0.0032,171.5125,1,1,4,48,1,18
1,0,46.33333,3.05,0.003491803,8.125,1,0,0,96,0,4
1,0,39.91667,2.4,0.1922946,384.1725,1,0,0,96,1,16
1,0,27.66667,2.6,0.04768381,1774.356,1,0,2,53,1,7
1,0,23.16667,2.6,0.229822,478.7125,0,0,0,12,1,4
1,1,27.58333,4,0.01495,0,0,1,0,40,1,5
1,0,46.25,3,0.007138088,4.583333,1,0,2,220,1,2
0,5,47.5,1.94,0.01680412,463.1517,0,0,0,10,0,13
1,0,23.33333,2.45,0.1534315,93.31,1,0,0,138,1,6
1,0,49.83333,0.21,0.0121468,45.35417,1,0,2,126,1,5
1,0,25.5,2.8,0.00475,7.083333,1,0,0,12,1,0
1,2,36.33333,3.85,0.2115316,0,0,0,1,36,1,8
0,0,32.41667,1.45,0.3767844,0,1,0,0,242,1,9
0,3,41.75,1.9,0.0003428572,448.0233,0,0,2,192,0,1
1,3,39.08333,3,4e-04,245.3308,1,0,3,32,1,5
1,0,21.91667,2.8,0.07491956,0,1,0,2,24,1,11
1,0,26.25,3,0.08336612,124.6325,1,0,0,51,1,3
1,0,28.5,3,0.001525,577.9833,0,0,0,143,1,5
1,0,34.66667,4.8,0.02006617,266.3433,0,0,3,15,1,0
0,0,37.5,2.6,0.01792304,0,1,0,0,40,1,4
1,0,36.5,1.968,0.1877141,193.3225,0,0,2,64,1,11
1,0,22.58333,2.2,0.07661773,140.2992,0,0,0,3,1,3
1,0,46.33333,6,0.04630688,61.7425,0,0,0,50,1,11
1,0,31.66667,3.5,0.054492,158.6017,0,0,0,34,0,7
0,4,42.41667,1.8,0.06493969,0,0,0,2,269,1,10
1,0,19,2.8,0.05496077,390.1667,1,0,2,36,1,7
1,0,36.33333,3.85,0.100224,167.04,1,0,3,14,1,8
1,2,41.83333,2.9,0.09599761,569.5458,1,0,3,96,1,6
1,2,26.58333,1.85,0.2309477,0,0,0,0,12,0,3
1,5,24,1.6,0.263585,351.3633,0,0,0,6,1,14
1,0,21.91667,4.85,0.0003108808,198.0233,1,1,0,18,1,8
1,0,25.83333,2.825,0.06534584,153.7517,0,0,0,240,1,3
1,1,27.08333,1.536,0.0004444444,0,0,0,1,12,0,6
1,10,43.25,1.45,0.00024,0,1,0,0,12,1,4
1,0,22.91667,1.92,0.02146354,9.166667,1,0,0,12,1,21
0,0,33.25,3,4e-04,0,0,0,2,72,1,0
1,1,19.16667,1.9,0.2829621,1836.976,0,0,0,192,1,7
1,0,29.33333,2.4,0.2154031,49.55583,1,0,1,6,0,4
1,0,30.33333,2.3,0.0005217391,400.0708,1,1,3,7,1,9
1,0,28.33333,4.5,0.03987022,0,1,0,3,132,1,9
0,11,38.5,2.3,0.0003243243,0,0,0,2,24,1,11
1,1,42,1.82,0.103933,253.3658,1,0,3,14,1,14
0,0,23.08333,1.59,0.000754717,0,0,0,0,27,1,4
0,2,25.91667,1.56,0.0005797101,0,1,0,0,46,0,3
1,0,31.08333,5.1,0.1217171,248.5058,0,0,3,15,1,9
1,3,40.5,1.5,0.06344134,78.885,0,0,1,24,0,17
1,0,67.16666,3,0.3761903,940.3925,0,0,2,97,1,1
1,0,27.16667,3.5,0.8778461,166.2383,0,0,0,26,1,12
1,0,34.33333,5,0.001525,86.22667,1,0,1,144,1,5
1,1,26.58333,2.5,0.0032,5.833333,0,0,1,26,1,2
1,0,22.66667,1.5,0.06344134,314.4908,0,0,0,12,0,5
1,1,47,2.4585,0.1503596,20.25,1,0,2,233,1,16
1,1,42.75,8,0.03806583,112.8783,1,0,2,60,1,0
1,0,28.33333,6.2,0.2008407,355.9683,1,0,0,180,1,13
1,0,37.66667,2.385,0.1676499,404.49,1,1,0,168,1,13
1,0,28,2.16,0.02366667,14,0,0,0,2,1,6
1,1,26.41667,2.007,0.09045292,151.0325,0,0,3,14,1,6
1,0,30.16667,2.8,0.1643857,383.5667,1,0,0,12,0,6
0,0,57.75,2,6e-04,0,1,0,0,1,0,44
0,0,23,2.9,0.0004137931,0,0,1,1,96,1,2
1,0,23.91667,3,0.07111514,51.645,0,0,1,8,0,12
1,0,37.16667,3.84,0.13624,37.71333,0,0,0,10,1,0
1,0,28,2.4,0.0005614035,0,1,0,0,240,1,4
1,0,23,2.4,0.1181043,0,0,0,0,2,1,0
0,0,24.33333,2.8,6e-04,362.6383,0,0,0,60,0,0
1,0,43.08333,4.04,0.016231,44.41333,1,0,0,60,0,4
1,0,26.41667,4.38,0.1792845,0,0,0,5,5,0,6
0,0,52.33333,4,0.1105849,0,1,0,0,0,1,7
1,0,49.41667,2.45,0.2248926,580.9725,1,0,0,14,1,5
0,0,27.41667,2.5,0.0007317073,0,1,0,0,144,1,16
1,0,39.08333,5.1,0.04952431,198.5483,1,0,0,60,1,7
1,1,30.16667,2,0.05915846,121.3367,1,0,1,24,1,2
1,0,28.41667,3.6,6e-04,77.80666,1,0,3,16,1,9
0,0,25,3.2,0.0831712,0,0,0,2,29,0,5
1,0,31.75,3.2,0.04545781,160.4517,1,0,1,153,0,14
0,3,28.5,2.0676,6e-04,0,1,0,3,135,1,5
0,0,33.08333,2.535,0.0006188757,0,0,0,1,96,1,9
1,0,33.83333,3,0.1172833,293.0417,1,0,0,14,1,8
1,0,38.83333,1.7,0.2897866,1569.677,0,0,0,117,1,18
1,0,26.75,2.2,0.000244898,703.4067,1,0,2,30,1,13
1,1,40.08333,2.25,0.3980818,737.0808,0,0,1,42,0,13
1,0,32.41667,6.1064,0.1070066,544.5208,1,0,1,67,1,1
1,0,20.91667,2.4,0.1869583,373.4167,0,1,0,20,1,2
1,0,41.5,5.1,0.0007692308,0,0,0,1,63,1,12
1,0,34.25,2.652,0.07162478,199.3692,1,0,3,24,1,2
1,11,43.91667,1.68,0.04662429,108.6233,0,0,2,147,1,8
